ponto_id,rssi_1_1,rssi_1_2,rssi_1_3,rssi_2_1,rssi_2_2,rssi_2_3,rssi_3_1,rssi_3_2,rssi_3_3,delay_1,delay_2,delay_3,lat,lon,indoor
9200,-813.485.714.285.714,-97.09,-88.05,-88.52,-95.935,-88.34,-879.133.333.333.333,-98.012,-986.525,2.0,3.0,4.0,-804.851,-3.495.165,FALSE
7514,-9.287.619.047.619.040,-987.371.428.571.429,-8.990.285.714.285.700,-103.375.833.333.333,-1.015.175,-95.78,-783.476.666.666.667,-813.505.714.285.714,-915.383.333.333.333,5.0,5.0,0.0,-805.442,-3.495.629,FALSE
4376,-101.196.666.666.667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-875.925,-115.0,5.0,3.0,2.0,-8.055.506,-34.951.693,TRUE
3217,-103.04,-115.0,-98.56,-115.0,-94.36,-95.83,-99.255,-95.288,-115.0,5.0,3.0,3.0,-8.055.833.999.999.990,-34.951.362,TRUE
287,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-851.566.666.666.667,-115.0,5.0,3.0,2.0,-8.055.605,-34.951.728,TRUE
8104,-80.39,-975.771.428.571.428,-8.627.857.142.857.140,-96.04,-99.05,-900.342.857.142.857,-688.766.666.666.667,-87.162,-97.85,4.0,4.0,1.0,-805.203,-3.495.532,FALSE
2966,-115.0,-115.0,-115.0,-115.0,-92.08,-94.59,-842.433.333.333.333,-782.614.285.714.286,-115.0,5.0,3.0,3.0,-8.055.684,-34.951.331,TRUE
3164,-103.04,-115.0,-98.56,-115.0,-917.266.666.666.667,-956.157.142.857.143,-99.255,-93.434,-115.0,5.0,3.0,3.0,-8.055.833.999.999.990,-34.951.362,TRUE
7097,-945.885.714.285.714,-9.710.285.714.285.700,-96.53,-95.25,-92.275,-914.671.428.571.429,-779.516.666.666.667,-66.836,-98.42,5.0,4.0,1.0,-8.055.539.999.999.990,-3.495.487,FALSE
7812,-884.761.904.761.905,-9.668.857.142.857.140,-889.332.142.857.143,-100.13,-986.375,-962.214.285.714.286,-984.983.333.333.333,-99.518,-97.765,4.0,4.0,2.0,-805.292,-3.495.389,FALSE
1657,-98.748,-99.67,-98.61,-95.98,-84.69,-847.014.285.714.286,-100.03,-95.755,-115.0,5.0,3.0,3.0,-8.055.494,-34.951.316,TRUE
1975,-98.748,-99.67,-98.61,-97.86,-88.83,-9.068.428.571.428.560,-100.03,-92.995,-115.0,5.0,3.0,3.0,-8.055.494,-34.951.316,TRUE
2397,-115.0,-115.0,-115.0,-115.0,-96.33,-9.266.833.333.333.330,-824.533.333.333.333,-78.36,-115.0,5.0,3.0,3.0,-8.055.684,-34.951.331,TRUE
452,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-923.914.285.714.286,-82.28,-115.0,5.0,3.0,2.0,-8.055.605,-34.951.728,TRUE
9489,-8.981.142.857.142.850,-93.59,-9.225.357.142.857.140,-89.15,-909.375,-800.139.285.714.286,-884.648.333.333.333,-8.046.266.666.666.660,-96.92,3.0,2.0,6.0,-804.721,-3.494.525,FALSE
4375,-101.196.666.666.667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-875.925,-115.0,5.0,3.0,2.0,-8.055.506,-34.951.693,TRUE
7917,-8.683.285.714.285.720,-982.457.142.857.143,-95.02,-98.85,-982.575,-9.328.464.285.714.290,-845.666.666.666.667,-98.116,-72.52,5.0,7.0,1.0,-805.245,-349.598,FALSE
422,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-899.542.857.142.857,-95.73,-115.0,5.0,3.0,2.0,-8.055.605,-34.951.728,TRUE
8913,-83.26,-9.411.714.285.714.290,-86.46,-81.95,-947.325,-865.426.190.476.191,-918.966.666.666.667,-96.186,-962.825,2.0,4.0,3.0,-804.955,-3.495.309,FALSE
657,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-957.228.571.428.571,-93.86,-115.0,5.0,3.0,2.0,-8.055.605,-34.951.728,TRUE
3301,-100.83,-115.0,-98.56,-115.0,-969.066.666.666.667,-975.942.857.142.857,-99.255,-95.54,-115.0,5.0,3.0,3.0,-8.055.833.999.999.990,-34.951.362,TRUE
9624,-91.84,-71.89,-953.216.666.666.667,-93.03,-1.013.125,-92.84,-954.916.666.666.667,-101.288,-944.075,2.0,3.0,6.0,-804.645,-34.947.720.000.000.000,FALSE
2845,-115.0,-115.0,-115.0,-115.0,-96.33,-934.833.333.333.333,-825.366.666.666.667,-782.614.285.714.286,-115.0,5.0,3.0,3.0,-8.055.684,-34.951.331,TRUE
5597,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-102.815,-96.91,-108.12,5.0,3.0,2.0,-8.055.784,-34.951.608,TRUE
6974,-897.157.142.857.143,-995.742.857.142.857,-900.042.857.142.857,-101.69,-97.79,-9.074.285.714.285.700,-87.24,-89.988,-62.27,6.0,6.0,0.0,-80.557,-34.958.040.000.000.000,FALSE
1001,-109.088.333.333.333,-107.2,-107.01,-108.43,-988.128.571.428.572,-100.04,-101.13,-97.175,-115.0,5.0,3.0,2.0,-805.538,-34.951.736,TRUE
4198,-106.07,-115.0,-106.67,-104.161.666.666.667,-9.794.714.285.714.290,-994.216.666.666.667,-9.943.285.714.285.700,-971.633.333.333.333,-115.0,5.0,3.0,2.0,-8.055.424,-34.951.597,TRUE
2418,-115.0,-115.0,-115.0,-115.0,-96.33,-9.266.833.333.333.330,-824.533.333.333.333,-78.36,-115.0,5.0,3.0,3.0,-8.055.684,-34.951.331,TRUE
8524,-947.157.142.857.143,-93.84,-96.98,-74.27,-943.425,-949.542.857.142.857,-978.733.333.333.333,-100.61,-989.125,4.0,1.0,5.0,-8.051.160.000.000.000,-3.494.768,FALSE
5212,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-87.315,-8.873.571.428.571.430,-108.12,5.0,3.0,2.0,-8.055.784,-34.951.608,TRUE
3847,-106.07,-115.0,-106.67,-104.161.666.666.667,-962.228.571.428.571,-934.516.666.666.667,-961.257.142.857.143,-95.79,-115.0,5.0,3.0,2.0,-8.055.424,-34.951.597,TRUE
7870,-103.99,-9.893.285.714.285.700,-868.542.857.142.857,-100.695,-100.9,-970.857.142.857.143,-103.21,-98.6,-95.605,4.0,4.0,2.0,-805.268,-3.495.338,FALSE
1580,-109.088.333.333.333,-107.2,-107.148.571.428.571,-109.54,-105.567.142.857.143,-104.704.285.714.286,-104.23,-104.29,-115.0,5.0,3.0,2.0,-805.538,-34.951.736,TRUE
4660,-101.28,-115.0,-100.06,-115.0,-98.615,-96.1,-94.42,-946.175,-115.0,5.0,3.0,2.0,-8.055.506,-34.951.693,TRUE
2206,-98.748,-97.35,-99.592,-97.74,-91.935,-9.251.428.571.428.560,-100.03,-96.85,-115.0,5.0,3.0,3.0,-8.055.494,-34.951.316,TRUE
5875,-103.705,-110.425,-107.381.666.666.667,-110.33,-93.58,-88.95,-96.76,-98.155,-115.0,5.0,3.0,2.0,-8.055.786,-34.951.505,TRUE
5470,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-87.97,-9.279.428.571.428.560,-108.12,5.0,3.0,2.0,-8.055.784,-34.951.608,TRUE
4231,-106.07,-115.0,-106.67,-104.161.666.666.667,-9.794.714.285.714.290,-100.48,-9.923.571.428.571.430,-971.633.333.333.333,-115.0,5.0,3.0,2.0,-8.055.424,-34.951.597,TRUE
757,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-956.871.428.571.429,-93.86,-115.0,5.0,3.0,2.0,-8.055.605,-34.951.728,TRUE
2284,-98.748,-98.16,-99.592,-103.1,-91.935,-9.251.428.571.428.560,-100.03,-100.81,-115.0,5.0,3.0,3.0,-8.055.494,-34.951.316,TRUE
7398,-90.71,-953.728.571.428.571,-88.52,-96.72,-906.525,-9.198.142.857.142.850,-89.715,-78.582,-97.69,5.0,4.0,1.0,-805.495,-3.495.363,FALSE
4702,-101.28,-115.0,-100.06,-115.0,-99.34,-93.73,-98.74,-987.875,-115.0,5.0,3.0,2.0,-8.055.506,-34.951.693,TRUE
807,-109.088.333.333.333,-107.2,-107.01,-108.43,-97.2,-9.814.857.142.857.140,-99.84,-94.665,-115.0,5.0,3.0,2.0,-805.538,-34.951.736,TRUE
7614,-95.04,-966.671.428.571.429,-913.128.571.428.572,-97.3,-93.685,-95.67,-953.933.333.333.333,-8.559.200.000.000.000,-96.55,5.0,4.0,1.0,-8.053.980.000.000.000,-3.495.407,FALSE
1956,-98.748,-99.67,-98.61,-97.11,-895.075,-9.081.857.142.857.140,-100.03,-92.995,-115.0,5.0,3.0,3.0,-8.055.494,-34.951.316,TRUE
2445,-115.0,-115.0,-115.0,-115.0,-96.33,-9.266.833.333.333.330,-824.533.333.333.333,-78.36,-115.0,5.0,3.0,3.0,-8.055.684,-34.951.331,TRUE
5467,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-94.67,-93.16,-108.12,5.0,3.0,2.0,-8.055.784,-34.951.608,TRUE
7593,-899.357.142.857.143,-99.21,-87.45,-1.031.225,-101.565,-952.242.857.142.857,-63.55,-88.874,-72.77,5.0,6.0,0.0,-805.412,-349.576,FALSE
5712,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-93.005,-9.631.857.142.857.140,-108.12,5.0,3.0,2.0,-8.055.784,-34.951.608,TRUE
2402,-115.0,-115.0,-115.0,-115.0,-96.33,-9.266.833.333.333.330,-824.533.333.333.333,-78.36,-115.0,5.0,3.0,3.0,-8.055.684,-34.951.331,TRUE
1073,-109.088.333.333.333,-107.2,-107.01,-108.43,-100.124.285.714.286,-100.032.857.142.857,-103.475,-100.79,-115.0,5.0,3.0,2.0,-805.538,-34.951.736,TRUE
6107,-103.705,-110.425,-107.381.666.666.667,-110.33,-100.74,-93.02,-100.22,-99.005,-115.0,5.0,3.0,2.0,-8.055.786,-34.951.505,TRUE
4240,-106.07,-115.0,-106.67,-104.161.666.666.667,-9.794.714.285.714.290,-100.48,-9.923.571.428.571.430,-971.633.333.333.333,-115.0,5.0,3.0,2.0,-8.055.424,-34.951.597,TRUE
8471,-940.242.857.142.857,-9.371.142.857.142.850,-94.7,-75.44,-89.73,-92.95,-981.016.666.666.667,-98.578,-97.6,4.0,1.0,5.0,-805.133,-3.494.777,FALSE
2091,-98.748,-106.79,-98.396,-96.61,-89.395,-917.071.428.571.428,-100.03,-95.785,-115.0,5.0,3.0,3.0,-8.055.494,-34.951.316,TRUE
7767,-894.242.857.142.857,-982.457.142.857.143,-871.557.142.857.143,-100.931.666.666.667,-982.575,-94.71,-80.58,-93.052,-66.27,5.0,7.0,1.0,-805.325,-3.495.973,FALSE
8988,-900.242.857.142.857,-89.605,-8.855.857.142.857.140,-83.38,-963.125,-88.45,-95.79,-97.346,-967.925,2.0,3.0,4.0,-804.924,-3.495.038,FALSE
6735,-936.614.285.714.286,-914.485.714.285.714,-9.149.285.714.285.700,-96.65,-820.575,-8.674.142.857.142.850,-92.95,-78.104,-97.61,6.0,4.0,2.0,-805.763,-3.495.255,FALSE
6903,-911.057.142.857.143,-992.842.857.142.857,-96.74,-959.383.333.333.333,-928.475,-94.79,-874.933.333.333.333,-8.272.399.999.999.990,-76.04,6.0,6.0,0.0,-805.598,-34.958,FALSE
7691,-9.223.571.428.571.430,-966.128.571.428.572,-9.227.285.714.285.700,-98.87,-97.655,-939.914.285.714.286,-937.116.666.666.667,-92.39,-96.55,4.0,4.0,1.0,-805.361,-3.495.402,FALSE
6366,-103.705,-110.425,-107.381.666.666.667,-110.33,-101.715,-105.56,-99.48,-101.46,-115.0,5.0,3.0,2.0,-8.055.786,-34.951.505,TRUE
1003,-109.088.333.333.333,-107.2,-107.01,-108.43,-988.128.571.428.572,-100.04,-103.475,-99.12,-115.0,5.0,3.0,2.0,-805.538,-34.951.736,TRUE
6112,-103.705,-110.425,-107.381.666.666.667,-110.33,-100.74,-93.02,-100.22,-99.005,-115.0,5.0,3.0,2.0,-8.055.786,-34.951.505,TRUE
7631,-8.702.857.142.857.140,-967.285.714.285.714,-87.02,-97.59,-94.365,-914.457.142.857.143,-922.083.333.333.333,-86.25,-95.455,4.0,4.0,2.0,-805.392,-3.495.353,FALSE
6013,-103.705,-110.425,-107.381.666.666.667,-110.33,-92.295,-102.44,-96.76,-98.155,-115.0,5.0,3.0,2.0,-8.055.786,-34.951.505,TRUE
1485,-109.088.333.333.333,-107.2,-107.148.571.428.571,-1.075.475,-105.567.142.857.143,-104.704.285.714.286,-104.425,-105.125,-115.0,5.0,3.0,2.0,-805.538,-34.951.736,TRUE
1411,-109.088.333.333.333,-107.2,-107.148.571.428.571,-1.089.875,-105.637.142.857.143,-104.435.714.285.714,-104.68,-103.915,-115.0,5.0,3.0,2.0,-805.538,-34.951.736,TRUE
6447,-103.705,-110.425,-107.381.666.666.667,-110.33,-104.38,-106.59,-102.726.666.666.667,-102.12,-115.0,5.0,3.0,2.0,-8.055.786,-34.951.505,TRUE
709,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-956.871.428.571.428,-93.86,-115.0,5.0,3.0,2.0,-8.055.605,-34.951.728,TRUE
7485,-9.287.619.047.619.040,-987.371.428.571.429,-88.01,-1.017.375,-1.015.175,-95.78,-87.81,-8.347.399.999.999.990,-98.8,5.0,5.0,0.0,-805.447,-3.495.606,FALSE
6711,-929.942.857.142.857,-925.885.714.285.714,-93.9,-970.533.333.333.333,-77.2,-851.314.285.714.286,-92.33,-84.31,-962.325,6.0,3.0,3.0,-805.824,-34.950.520.000.000.000,FALSE
3076,-103.04,-115.0,-98.56,-115.0,-917.266.666.666.666,-956.157.142.857.143,-99.255,-100.01,-115.0,5.0,3.0,3.0,-8.055.833.999.999.990,-34.951.362,TRUE
6326,-103.705,-110.425,-107.381.666.666.667,-110.33,-98.065,-105.56,-99.48,-101.46,-115.0,5.0,3.0,2.0,-8.055.786,-34.951.505,TRUE
4101,-106.07,-115.0,-106.67,-104.161.666.666.667,-986.457.142.857.143,-95.5,-999.657.142.857.143,-967.116.666.666.667,-115.0,5.0,3.0,2.0,-8.055.424,-34.951.597,TRUE
6179,-103.705,-110.425,-107.381.666.666.667,-110.33,-97.085,-98.47,-100.303.333.333.333,-99.57,-115.0,5.0,3.0,2.0,-8.055.786,-34.951.505,TRUE
2722,-115.0,-115.0,-115.0,-115.0,-96.33,-928.566.666.666.667,-82.41,-782.614.285.714.286,-115.0,5.0,3.0,3.0,-8.055.684,-34.951.331,TRUE
9059,-68.08,-93.9,-71.51,-984.933.333.333.333,-85.52,-9.457.285.714.285.700,-89.895,-102.228.666.666.667,-93.152,3.0,6.0,3.0,-8.048.919.999.999.990,-3.495.726,FALSE
1268,-109.088.333.333.333,-107.2,-107.01,-108.43,-105.327.142.857.143,-102.874.285.714.286,-103.19,-102.11,-115.0,5.0,3.0,2.0,-805.538,-34.951.736,TRUE
2462,-115.0,-115.0,-115.0,-115.0,-96.33,-9.266.833.333.333.330,-824.533.333.333.333,-78.36,-115.0,5.0,3.0,3.0,-8.055.684,-34.951.331,TRUE
5090,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-87.315,-8.873.571.428.571.430,-108.12,5.0,3.0,2.0,-8.055.784,-34.951.608,TRUE
268,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-82.27,-115.0,5.0,3.0,2.0,-8.055.605,-34.951.728,TRUE
3580,-107.65,-115.0,-98.56,-115.0,-9.795.666.666.666.660,-9.784.571.428.571.430,-99.255,-101.098,-115.0,5.0,3.0,3.0,-8.055.833.999.999.990,-34.951.362,TRUE
8598,-9.106.857.142.857.140,-90.42,-93.78,-69.77,-93.47,-85.53,-893.683.333.333.333,-96.776,-989.125,4.0,1.0,5.0,-805.085,-3.494.606,FALSE
4598,-101.196.666.666.667,-115.0,-96.04,-115.0,-98.615,-96.1,-94.42,-90.765,-115.0,5.0,3.0,2.0,-8.055.506,-34.951.693,TRUE
4800,-98.01,-115.0,-98.49,-115.0,-103.315,-101.13,-100.81,-99.32,-115.0,5.0,3.0,2.0,-8.055.506,-34.951.693,TRUE
6149,-103.705,-110.425,-107.381.666.666.667,-110.33,-100.17,-98.47,-100.22,-98.065,-115.0,5.0,3.0,2.0,-8.055.786,-34.951.505,TRUE
2821,-115.0,-115.0,-115.0,-115.0,-96.33,-934.833.333.333.333,-822.433.333.333.333,-782.614.285.714.286,-115.0,5.0,3.0,3.0,-8.055.684,-34.951.331,TRUE
589,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-9.579.857.142.857.140,-89.625,-115.0,5.0,3.0,2.0,-8.055.605,-34.951.728,TRUE
8743,-964.214.285.714.286,-96.03,-954.642.857.142.857,-95.72,-94.775,-929.642.857.142.857,-93.315,-95.348,-987.325,3.0,2.0,4.0,-805.038,-34.950.509.999.999.900,FALSE
6207,-103.705,-110.425,-107.381.666.666.667,-110.33,-97.085,-104.73,-100.303.333.333.333,-99.57,-115.0,5.0,3.0,2.0,-8.055.786,-34.951.505,TRUE
7611,-91.177.619.047.619,-973.328.571.428.572,-9.236.714.285.714.290,-102.270.833.333.333,-1.020.075,-96.35,-81.3,-8.306.200.000.000.000,-90.47,5.0,5.0,1.0,-805.402,-34.955.890.000.000.000,FALSE
7289,-9.122.714.285.714.290,-9.307.142.857.142.850,-916.666.666.666.667,-91.97,-781.325,-84.91,-92.45,-83.77,-963.725,5.0,2.0,3.0,-805.528,-3.495.013,FALSE
5865,-103.705,-110.425,-107.381.666.666.667,-110.33,-93.58,-95.52,-96.76,-98.155,-115.0,5.0,3.0,2.0,-8.055.786,-34.951.505,TRUE
2028,-98.748,-97.85,-98.61,-98.49,-88.255,-89.15,-100.03,-95.91,-115.0,5.0,3.0,3.0,-8.055.494,-34.951.316,TRUE
6349,-103.705,-110.425,-107.381.666.666.667,-110.33,-101.715,-105.56,-99.48,-101.46,-115.0,5.0,3.0,2.0,-8.055.786,-34.951.505,TRUE
677,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-956.871.428.571.428,-93.86,-115.0,5.0,3.0,2.0,-8.055.605,-34.951.728,TRUE
5363,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-89.785,-8.813.285.714.285.700,-108.12,5.0,3.0,2.0,-8.055.784,-34.951.608,TRUE
7640,-90.82,-89.4,-917.214.285.714.286,-77.04,-88.43,-822.985.714.285.714,-79.15,-83.74,-96.72,5.0,2.0,4.0,-805.387,-3.494.921,FALSE
8637,-970.571.428.571.429,-91.73,-96.35,-66.52,-874.875,-89.91,-965.133.333.333.333,-97.754,-989.125,3.0,1.0,5.0,-805.064,-349.476,FALSE
4685,-101.28,-115.0,-100.06,-115.0,-98.615,-96.1,-98.74,-96.575,-115.0,5.0,3.0,2.0,-8.055.506,-34.951.693,TRUE
7456,-885.857.142.857.143,-995.742.857.142.857,-91.64,-100.090.833.333.333,-100.225,-921.614.285.714.286,-63.55,-79.75,-72.33,5.0,6.0,0.0,-805.459,-3.495.773,FALSE
2432,-115.0,-115.0,-115.0,-115.0,-96.33,-9.266.833.333.333.330,-824.533.333.333.333,-78.36,-115.0,5.0,3.0,3.0,-8.055.684,-34.951.331,TRUE
5882,-103.705,-110.425,-107.381.666.666.667,-110.33,-93.58,-88.95,-96.76,-98.155,-115.0,5.0,3.0,2.0,-8.055.786,-34.951.505,TRUE
5695,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-93.005,-9.631.857.142.857.140,-108.12,5.0,3.0,2.0,-8.055.784,-34.951.608,TRUE
8064,-8.664.857.142.857.140,-869.428.571.428.572,-9.014.714.285.714.290,-60.34,-77.925,-83.28,-87.57,-92.284,-97.6,4.0,1.0,4.0,-805.214,-3.494.831,FALSE
896,-109.088.333.333.333,-107.2,-107.01,-108.43,-97.2,-9.814.857.142.857.140,-99.84,-94.665,-115.0,5.0,3.0,2.0,-805.538,-34.951.736,TRUE
1611,-98.748,-99.67,-98.61,-95.98,-81.785,-8.466.571.428.571.420,-100.03,-95.755,-115.0,5.0,3.0,3.0,-8.055.494,-34.951.316,TRUE
8773,-9.668.142.857.142.850,-881.821.428.571.428,-962.371.428.571.429,-75.5,-927.425,-96.15,-914.083.333.333.333,-95.518,-989.125,3.0,1.0,5.0,-8.050.189.999.999.990,-3.494.764,FALSE
9052,-95.14,-852.414.285.714.286,-83.69,-85.51,-915.525,-8.801.428.571.428.560,-93.45,-97.496,-967.925,2.0,3.0,4.0,-804.895,-3.495.035,FALSE
3806,-106.07,-115.0,-106.67,-104.161.666.666.667,-962.228.571.428.571,-92.92,-961.257.142.857.143,-932.766.666.666.667,-115.0,5.0,3.0,2.0,-8.055.424,-34.951.597,TRUE
5603,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-102.815,-965.857.142.857.143,-108.12,5.0,3.0,2.0,-8.055.784,-34.951.608,TRUE
5705,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-93.005,-9.631.857.142.857.140,-108.12,5.0,3.0,2.0,-8.055.784,-34.951.608,TRUE
3961,-106.07,-115.0,-106.67,-104.161.666.666.667,-9.693.857.142.857.140,-939.633.333.333.333,-978.942.857.142.857,-955.016.666.666.667,-115.0,5.0,3.0,2.0,-8.055.424,-34.951.597,TRUE
5044,-102.61,-115.0,-103.4,-115.0,-104.295,-97.36,-96.98,-995.725,-115.0,5.0,3.0,2.0,-8.055.506,-34.951.693,TRUE
890,-109.088.333.333.333,-107.2,-107.01,-108.43,-97.2,-9.814.857.142.857.140,-99.84,-94.665,-115.0,5.0,3.0,2.0,-805.538,-34.951.736,TRUE
8858,-87.08,-98.535,-81.51,-103.78,-96.726,-9.258.714.285.714.290,-8.061.722.222.222.220,-999.346.666.666.667,-963.033.333.333.333,3.0,4.0,2.0,-804.977,-3.495.468,FALSE
6982,-95.08,-961.742.857.142.857,-918.085.714.285.714,-989.783.333.333.333,-964.125,-948.442.857.142.857,-79.065,-70.57,-93.975,5.0,4.0,1.0,-805.568,-3.495.393,FALSE
7001,-9.037.857.142.857.140,-9.214.857.142.857.140,-916.666.666.666.667,-92.53,-92.35,-8.013.428.571.428.570,-8.972.166.666.666.660,-8.598.200.000.000.000,-963.725,5.0,3.0,3.0,-805.565,-3.495.061,FALSE
4742,-101.28,-115.0,-98.49,-115.0,-95.475,-93.73,-98.74,-98.66,-115.0,5.0,3.0,2.0,-8.055.506,-34.951.693,TRUE
6455,-103.705,-110.425,-107.381.666.666.667,-110.33,-104.38,-106.59,-102.726.666.666.667,-102.12,-115.0,5.0,3.0,2.0,-8.055.786,-34.951.505,TRUE
6330,-103.705,-110.425,-107.381.666.666.667,-110.33,-98.065,-105.56,-99.48,-101.46,-115.0,5.0,3.0,2.0,-8.055.786,-34.951.505,TRUE
2799,-115.0,-115.0,-115.0,-115.0,-96.33,-934.833.333.333.333,-830.166.666.666.667,-782.614.285.714.286,-115.0,5.0,3.0,3.0,-8.055.684,-34.951.331,TRUE
584,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-9.579.857.142.857.140,-89.625,-115.0,5.0,3.0,2.0,-8.055.605,-34.951.728,TRUE
3268,-100.83,-115.0,-98.56,-115.0,-947.966.666.666.667,-9.628.714.285.714.290,-99.255,-96.904,-115.0,5.0,3.0,3.0,-8.055.833.999.999.990,-34.951.362,TRUE
3932,-106.07,-115.0,-106.67,-104.161.666.666.667,-973.885.714.285.714,-93.39,-978.142.857.142.857,-942.283.333.333.333,-115.0,5.0,3.0,2.0,-8.055.424,-34.951.597,TRUE
1260,-109.088.333.333.333,-107.2,-107.01,-108.43,-105.327.142.857.143,-102.24,-103.19,-102.11,-115.0,5.0,3.0,2.0,-805.538,-34.951.736,TRUE
310,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-851.566.666.666.667,-115.0,5.0,3.0,2.0,-8.055.605,-34.951.728,TRUE
7248,-849.542.857.142.857,-100.288.571.428.571,-8.280.571.428.571.420,-94.765,-100.225,-80.16,-867.816.666.666.667,-85.38,-77.04,6.0,6.0,0.0,-805.536,-3.495.916,FALSE
7990,-84.71,-872.142.857.142.857,-878.857.142.857.143,-65.02,-8.147.125,-863.942.857.142.857,-897.716.666.666.667,-90.792,-97.6,4.0,1.0,4.0,-805.223,-349.481,FALSE
6587,-103.705,-110.425,-107.381.666.666.667,-110.33,-108.345,-106.59,-107.153.333.333.333,-102.12,-115.0,5.0,3.0,2.0,-8.055.786,-34.951.505,TRUE
5474,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-87.97,-9.279.428.571.428.560,-108.12,5.0,3.0,2.0,-8.055.784,-34.951.608,TRUE
4298,-106.07,-115.0,-106.67,-104.161.666.666.667,-9.794.714.285.714.290,-100.48,-9.923.571.428.571.430,-971.633.333.333.333,-115.0,5.0,3.0,2.0,-8.055.424,-34.951.597,TRUE
3783,-106.07,-115.0,-106.67,-104.161.666.666.667,-962.228.571.428.571,-92.92,-961.257.142.857.143,-932.766.666.666.667,-115.0,5.0,3.0,2.0,-8.055.424,-34.951.597,TRUE
8018,-879.757.142.857.143,-8.778.714.285.714.290,-8.882.857.142.857.140,-55.46,-85.72,-781.314.285.714.286,-89.885,-89.898,-97.6,4.0,1.0,4.0,-805.222,-3.494.787,FALSE
7949,-89.49,-8.697.285.714.285.720,-895.042.857.142.857,-69.92,-785.975,-77.86,-86.595,-92.514,-97.255,4.0,1.0,4.0,-805.231,-3.494.832,FALSE
2185,-98.748,-97.35,-99.592,-99.62,-91.935,-9.251.428.571.428.560,-100.03,-96.85,-115.0,5.0,3.0,3.0,-8.055.494,-34.951.316,TRUE
8134,-912.671.428.571.429,-9.459.142.857.142.850,-9.155.285.714.285.700,-55.83,-76.45,-8.008.714.285.714.290,-910.916.666.666.667,-96.52,-97.6,4.0,1.0,5.0,-805.199,-3.494.763,FALSE
6553,-103.705,-110.425,-107.381.666.666.667,-110.33,-108.345,-106.59,-107.153.333.333.333,-102.12,-115.0,5.0,3.0,2.0,-8.055.786,-34.951.505,TRUE
6680,-918.014.285.714.286,-9.304.428.571.428.560,-918.728.571.428.571,-98.44,-895.858.333.333.333,-8.389.142.857.142.850,-91.915,-98.05,-958.575,7.0,3.0,4.0,-805.862,-3.494.931,FALSE
9364,-75.2,-81.3,-89.83,-84.07,-89.9,-89.46,-86.37,-98.012,-944.075,2.0,3.0,4.0,-8.048.060.000.000.000,-349.507,FALSE
5159,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-87.315,-8.873.571.428.571.430,-108.12,5.0,3.0,2.0,-8.055.784,-34.951.608,TRUE
5562,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-99.71,-950.842.857.142.857,-108.12,5.0,3.0,2.0,-8.055.784,-34.951.608,TRUE
4722,-101.28,-115.0,-98.49,-115.0,-99.34,-93.73,-98.74,-98.66,-115.0,5.0,3.0,2.0,-8.055.506,-34.951.693,TRUE
90,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-831.866.666.666.667,-115.0,5.0,3.0,2.0,-8.055.605,-34.951.728,TRUE
5563,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-99.71,-950.842.857.142.857,-108.12,5.0,3.0,2.0,-8.055.784,-34.951.608,TRUE
9132,-67.7,-950.828.571.428.571,-76.95,-980.933.333.333.333,-86.33,-9.567.714.285.714.290,-86.415,-106.544,-904.925,3.0,6.0,3.0,-8.048.630.000.000.000,-34.958.290.000.000.000,FALSE
7034,-900.257.142.857.143,-96.2,-912.042.857.142.857,-98.16,-91.935,-926.714.285.714.286,-786.366.666.666.667,-68.34,-92.78,5.0,4.0,1.0,-805.561,-3.495.431,FALSE
7358,-933.728.571.428.571,-9.510.285.714.285.700,-9.457.285.714.285.700,-959.166.666.666.667,-920.275,-95.79,-95.64,-83.57,-981.075,5.0,3.0,2.0,-805.514,-3.495.281,FALSE
