,id_ponto,rssi_1_1,rssi_1_2,rssi_1_3,rssi_2_1,rssi_2_2,rssi_2_3,rssi_3_1,rssi_3_2,rssi_3_3,delay_1,delay_2,delay_3,num_lat_bts,num_long_bts,flag_indoor
961,672,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,,-93.86,-115.0,5.0,3.0,2.0,-8.055605,-34.951728,True
962,7634,,,,-75.96,-91.41,-84.46,-85.19,-93.248,-97.255,5.0,1.0,4.0,-0.805391,-3.494827,False
963,5973,-103.705,-110.425,,-110.33,-93.58,-102.44,-96.76,-98.155,-115.0,5.0,3.0,2.0,-8.055786,-34.951505,True
964,5914,-103.705,-110.425,,-110.33,-93.58,-90.51,-96.76,-98.155,-115.0,5.0,3.0,2.0,-8.055786,-34.951505,True
965,3377,-100.83,-115.0,-98.56,-115.0,,,-99.255,-98.118,-115.0,5.0,3.0,3.0,-8055833999.99999,-34.951362,True
966,3944,-106.07,-115.0,-106.67,,,-93.39,-96.67,-94.99,-115.0,5.0,3.0,2.0,-8.055424,-34.951597,True
967,5942,-103.705,-110.425,,-110.33,-93.58,-93.27,-96.76,-98.155,-115.0,5.0,3.0,2.0,-8.055786,-34.951505,True
968,8497,,,,-99.26,-960.175,,,-98.266,-78.38,4.0,6.0,1.0,-0.805124,-0.349589,False
969,1464,,-107.2,,,,,-104.425,-105.125,-115.0,5.0,3.0,2.0,-0.805538,-34.951736,True
970,5849,-103.705,-110.425,,-110.33,-93.58,-95.52,-96.76,-98.155,-115.0,5.0,3.0,2.0,-8.055786,-34.951505,True
971,8521,,-97.9,-96.98,-78.0,-943.425,-93.64,,-98.578,-989.125,4.0,1.0,5.0,-8051169999.99999,-3.494775,False
972,1192,,-107.2,-107.01,-108.43,,,-103.065,-102.11,-115.0,5.0,3.0,2.0,-0.805538,-34.951736,True
973,8293,,,-82.76,-99.26,-982.575,,-88.34,-99.194,-95.09,5.0,7.0,1.0,-0.805175,-3.495983,False
974,6503,-103.705,-107.17,,-110.33,-107.18,-106.59,,-102.12,-115.0,5.0,3.0,2.0,-8.055786,-34.951505,True
975,4052,-106.07,-115.0,-106.67,,,-95.5,,,-115.0,5.0,3.0,2.0,-8.055424,-34.951597,True
976,3349,-100.83,-115.0,-98.56,-115.0,,,-99.255,-95.238,-115.0,5.0,3.0,3.0,-8055833999.99999,-34.951362,True
977,3590,-107.65,-115.0,-98.56,-115.0,,,-99.255,-101.098,-115.0,5.0,3.0,3.0,-8055833999.99999,-34.951362,True
978,4299,-106.07,-115.0,-106.67,,,-100.48,,,-115.0,5.0,3.0,2.0,-8.055424,-34.951597,True
979,2264,-98.748,-97.35,-99.592,-96.86,-91.935,,-100.03,-101.03,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True
980,8416,,,-91.59,-86.47,-94.265,,-94.785,-94.73,-959.225,3.0,2.0,3.0,-0.805146,-3.495046,False
981,8824,-99.17,-92.71,,-92.02,-94.525,,-87.18,-96.632,-987.325,3.0,3.0,4.0,-0.804994,-3.495047,False
982,421,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,,,-115.0,5.0,3.0,2.0,-8.055605,-34.951728,True
983,505,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,,,-115.0,5.0,3.0,2.0,-8.055605,-34.951728,True
984,7553,,,,,-101.66,-95.78,,,,5.0,5.0,0.0,-0.805429,-3.495671,False
985,3317,-100.83,-115.0,-98.56,-115.0,-98.35,,-99.255,-94.11,-115.0,5.0,3.0,3.0,-8055833999.99999,-34.951362,True
986,2623,-115.0,-115.0,-115.0,-115.0,-96.33,,,,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,True
987,5584,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-102.815,-95.27,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,True
988,1582,,-107.2,,-109.54,,,-104.23,-104.29,-115.0,5.0,3.0,2.0,-0.805538,-34.951736,True
989,506,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,,,-115.0,5.0,3.0,2.0,-8.055605,-34.951728,True
990,9072,,,-68.63,-86.95,-89.58,,-92.765,-99.226,-967.675,2.0,4.0,3.0,-8048860000.0,-3.495298,False
991,2405,-115.0,-115.0,-115.0,-115.0,-96.33,,,-78.36,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,True
992,6242,-103.705,-110.425,,-110.33,-98.065,-104.73,-100.24,-99.57,-115.0,5.0,3.0,2.0,-8.055786,-34.951505,True
993,3288,-100.83,-115.0,-98.56,-115.0,,,-99.255,-95.635,-115.0,5.0,3.0,3.0,-8055833999.99999,-34.951362,True
994,2039,-98.748,-106.79,-98.61,-95.85,-88.33,-90.82,-100.03,-95.91,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True
995,621,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,,-89.625,-115.0,5.0,3.0,2.0,-8.055605,-34.951728,True
996,2126,-98.748,-106.79,-98.396,-100.32,-89.395,,-100.03,-95.44,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True
997,684,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,,-93.86,-115.0,5.0,3.0,2.0,-8.055605,-34.951728,True
998,4347,-106.07,-115.0,-106.67,,,-100.48,,,-115.0,5.0,3.0,2.0,-8.055424,-34.951597,True
999,9585,-71.83,,-79.08,,-91.47,,,-104.266,-97.22,1.0,5.0,4.0,-0.804648,-34953720000.0,False
1000,7961,,-89.3,,-69.54,-814.825,-75.17,,-92.514,-97.255,4.0,1.0,4.0,-0.805227,-3.494828,False
1001,1773,-98.748,-99.67,-98.61,-97.49,-84.83,,-100.03,-95.755,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True
1002,3948,-106.07,-115.0,-106.67,,,-93.39,,-94.99,-115.0,5.0,3.0,2.0,-8.055424,-34.951597,True
1003,5268,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-94.455,,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,True
1004,4564,,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-96.7,-115.0,5.0,3.0,2.0,-8.055506,-34.951693,True
1005,347,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,,,-115.0,5.0,3.0,2.0,-8.055605,-34.951728,True
1006,797,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,,-93.86,-115.0,5.0,3.0,2.0,-8.055605,-34.951728,True
1007,6630,-96.5,,,-95.6,-94.31,,-88.9,,-958.575,7.0,3.0,5.0,-0.805931,-3.494698,False
1008,6582,-103.705,-110.425,,-110.33,-108.21,-106.59,,-102.12,-115.0,5.0,3.0,2.0,-8.055786,-34.951505,True
1009,2829,-115.0,-115.0,-115.0,-115.0,-96.33,,-79.2,,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,True
1010,3235,-103.04,-115.0,-98.56,-115.0,,-95.83,-99.255,-95.688,-115.0,5.0,3.0,3.0,-8055833999.99999,-34.951362,True
1011,7787,-89.11,,-77.89,-100.565,-99.085,,,-85.818,-77.96,4.0,5.0,1.0,-0.805311,-3.495564,False
1012,1490,,-107.2,,,,,-104.23,-105.125,-115.0,5.0,3.0,2.0,-0.805538,-34.951736,True
1013,5003,,-115.0,-104.04,-115.0,-102.425,-99.87,-96.98,-995.725,-115.0,5.0,3.0,2.0,-8.055506,-34.951693,True
1014,9019,-83.2,-94.77,,,-953.425,,-89.895,,-94.53,3.0,5.0,2.0,-0.080491,-3.495664,False
1015,8453,-87.91,,,-91.34,-89.71,,,-96.59,-951.975,3.0,3.0,3.0,-0.805137,-3.495127,False
1016,9351,-96.71,,,-96.71,-97.685,-102.64,-106.07,-102.064,-946.125,3.0,2.0,5.0,-0.804809,-3.494753,False
1017,312,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,,-115.0,5.0,3.0,2.0,-8.055605,-34.951728,True
1018,5351,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-87.875,,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,True
1019,746,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,,-93.86,-115.0,5.0,3.0,2.0,-8.055605,-34.951728,True
1020,7198,,-91.97,,-90.22,-834.025,-75.52,,-90.88,-963.725,5.0,2.0,3.0,-0.805543,-34950520000.0,False
1021,3569,-107.65,-115.0,-98.56,-115.0,-97.81,,-99.255,-101.098,-115.0,5.0,3.0,3.0,-8055833999.99999,-34.951362,True
1022,790,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,,-93.86,-115.0,5.0,3.0,2.0,-8.055605,-34.951728,True
1023,2476,-115.0,-115.0,-115.0,-115.0,-96.33,,,-78.36,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,True
1024,3286,-100.83,-115.0,-98.56,-115.0,,,-99.255,-95.902,-115.0,5.0,3.0,3.0,-8055833999.99999,-34.951362,True
1025,2024,-98.748,-97.85,-98.61,-97.49,-88.255,-90.82,-100.03,-97.07,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True
1026,6942,,,,-96.235,-92.505,,-78.95,-81.64,-91.54,6.0,5.0,0.0,-8055819999.99999,-3.495636,False
1027,9025,-82.38,-75.64,-76.69,-86.26,-92.46,,,-104.362,-82.02,4.0,7.0,3.0,-0.804907,-3.495975,False
1028,2570,-115.0,-115.0,-115.0,-115.0,-96.33,,,,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,True
1029,4350,-106.07,-115.0,-106.67,,,-100.48,,,-115.0,5.0,3.0,2.0,-8.055424,-34.951597,True
1030,4918,,-115.0,-98.8,-115.0,-99.675,-96.98,-96.98,-995.725,-115.0,5.0,3.0,2.0,-8.055506,-34.951693,True
1031,2054,-98.748,-106.79,-98.61,-99.62,-89.535,-90.82,-100.03,-95.785,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True
1032,6249,-103.705,-110.425,,-110.33,-98.065,-104.73,-100.24,-99.57,-115.0,5.0,3.0,2.0,-8.055786,-34.951505,True
1033,5009,,-115.0,-104.04,-115.0,-102.425,-96.98,-96.98,-995.725,-115.0,5.0,3.0,2.0,-8.055506,-34.951693,True
1034,4851,,-115.0,-99.75,-115.0,-102.805,-99.5,-100.31,-99.32,-115.0,5.0,3.0,2.0,-8.055506,-34.951693,True
1035,259,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,,-115.0,5.0,3.0,2.0,-8.055605,-34.951728,True
1036,6045,-103.705,-110.425,,-110.33,-93.8,-99.03,-98.33,,-115.0,5.0,3.0,2.0,-8.055786,-34.951505,True
1037,2163,-98.748,-106.79,-98.396,-101.13,-89.395,,-100.03,-95.44,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True
1038,6126,-103.705,-110.425,,-110.33,-100.74,-98.47,-100.22,-98.065,-115.0,5.0,3.0,2.0,-8.055786,-34.951505,True
1039,9219,-79.44,,-68.82,-87.89,-89.9,,-82.81,-98.012,-97.755,2.0,3.0,4.0,-0.804848,-3.495198,False
1040,380,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,,-94.04,-115.0,5.0,3.0,2.0,-8.055605,-34.951728,True
1041,5669,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-93.005,,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,True
1042,1292,,-107.2,-107.01,-108.43,,,-103.19,-103.5,-115.0,5.0,3.0,2.0,-0.805538,-34.951736,True
1043,1912,-98.748,-99.67,-98.61,-95.35,-90.022,,-100.03,-99.21,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True
1044,6485,-103.705,-110.425,,-110.33,-104.38,-106.59,,-102.12,-115.0,5.0,3.0,2.0,-8.055786,-34.951505,True
1045,599,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,,-89.625,-115.0,5.0,3.0,2.0,-8.055605,-34.951728,True
1046,3892,-106.07,-115.0,-106.67,,-99.31,-93.39,,,-115.0,5.0,3.0,2.0,-8.055424,-34.951597,True
1047,45,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,,-115.0,5.0,3.0,2.0,-8.055605,-34.951728,True
1048,1444,,-107.2,,,,-104.005,-104.68,-106.02,-115.0,5.0,3.0,2.0,-0.805538,-34.951736,True
1049,1652,-98.748,-99.67,-98.61,-95.98,-86.785,,-100.03,-95.755,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True
1050,4860,,-115.0,-99.75,-115.0,-102.805,-99.5,-100.31,-995.725,-115.0,5.0,3.0,2.0,-8.055506,-34.951693,True
1051,2699,-115.0,-115.0,-115.0,-115.0,-96.33,,,,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,True
1052,1901,-98.748,-99.67,-98.61,-98.49,-887.725,-90.56,-100.03,-99.21,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True
1053,1893,-98.748,-99.67,-98.61,-99.37,-89.27,,-100.03,-99.21,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True
1054,8224,,,,-45.08,-77.96,,-92.95,-94.05,-97.6,4.0,1.0,5.0,-0.805188,-3.494661,False
1055,1944,-98.748,-99.67,-98.61,-97.11,-898.825,,-100.03,-92.995,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True
1056,3395,-100.83,-115.0,-98.56,-115.0,,,-99.255,-98.118,-115.0,5.0,3.0,3.0,-8055833999.99999,-34.951362,True
1057,8562,-79.41,,-85.03,-99.26,-949.675,-93.29,,-102.204,-79.66,4.0,6.0,2.0,-0.805101,-34959509999.9999,False
1058,2406,-115.0,-115.0,-115.0,-115.0,-96.33,,,-78.36,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,True
1059,6198,-103.705,-110.425,,-110.33,-97.085,-98.47,,-99.57,-115.0,5.0,3.0,2.0,-8.055786,-34.951505,True
1060,9456,-75.12,,-85.4,,-87.71,-91.645,,-102.828,-98.36,2.0,5.0,4.0,-8047369999.99999,-3.495398,False
1061,375,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,,-94.04,-115.0,5.0,3.0,2.0,-8.055605,-34.951728,True
1062,1966,-98.748,-99.67,-98.61,-97.8,-88.725,,-100.03,-92.995,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True
1063,7775,,,-90.09,-97.99,-953.975,-97.05,-94.57,-96.198,-975.525,4.0,4.0,2.0,-8053189999.99999,-34953959999.9999,False
1064,5286,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-86.655,,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,True
1065,7998,,,-89.28,-60.08,-78.265,,-88.82,-89.898,-97.6,4.0,1.0,4.0,-0.805223,-3.494794,False
1066,4641,-100.85,-115.0,-100.06,-115.0,-98.615,-96.1,-94.42,-92.865,-115.0,5.0,3.0,2.0,-8.055506,-34.951693,True
1067,7033,-90.45,-96.2,,-96.58,-87.89,,,-68.34,-945.675,5.0,4.0,1.0,-0.805561,-34954370000.0,False
1068,6647,,-90.74,,,-793.775,-69.73,,,-958.575,7.0,3.0,5.0,-0.805914,-0.349462,False
1069,1600,,-107.2,-106.35,-109.54,,,-104.23,-104.29,-115.0,5.0,3.0,2.0,-0.805538,-34.951736,True
1070,6956,,,-94.49,,-926.075,,-77.12,-76.532,-937.425,5.0,4.0,1.0,-8055769999.99999,-0.034955,False
1071,1392,,-107.2,,,,,-104.68,-103.915,-115.0,5.0,3.0,2.0,-0.805538,-34.951736,True
1072,5225,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-88.66,,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,True
1073,4568,,-115.0,-96.04,-115.0,-98.615,-96.1,-94.42,-94.335,-115.0,5.0,3.0,2.0,-8.055506,-34.951693,True
1074,4877,,-115.0,-99.75,-115.0,-102.805,-98.99,-100.31,-995.725,-115.0,5.0,3.0,2.0,-8.055506,-34.951693,True
1075,4920,,-115.0,-98.8,-115.0,-99.675,-96.98,-96.98,-995.725,-115.0,5.0,3.0,2.0,-8.055506,-34.951693,True
1076,1471,,-107.2,,,,,-103.73,-105.125,-115.0,5.0,3.0,2.0,-0.805538,-34.951736,True
1077,3346,-100.83,-115.0,-98.56,-115.0,,,-99.255,-95.238,-115.0,5.0,3.0,3.0,-8055833999.99999,-34.951362,True
1078,426,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,,,-115.0,5.0,3.0,2.0,-8.055605,-34.951728,True
1079,5820,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-97.965,,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,True
1080,2853,-115.0,-115.0,-115.0,-115.0,-96.33,,,,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,True
1081,8623,-93.95,-88.52,,,-88.59,-85.52,-92.64,-94.976,-965.925,3.0,2.0,4.0,-0.805071,-3.495056,False
1082,410,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,,,-115.0,5.0,3.0,2.0,-8.055605,-34.951728,True
1083,8811,-90.72,,,-87.03,-927.425,,-86.07,-95.518,-989.125,3.0,1.0,5.0,-0.805001,-3.494751,False
1084,8695,-92.52,,,-100.54,-97.16,,,,-100.835,3.0,4.0,2.0,-0.805049,-34954159999.9999,False
1085,9462,,,,-92.01,-988.375,-96.96,-99.38,-103.0,-944.075,2.0,2.0,6.0,-0.804735,-3.494757,False
1086,2486,-115.0,-115.0,-115.0,-115.0,-96.33,,,-78.36,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,True
1087,6174,-103.705,-110.425,,-110.33,-98.64,-98.47,,-99.57,-115.0,5.0,3.0,2.0,-8.055786,-34.951505,True
1088,779,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,,-93.86,-115.0,5.0,3.0,2.0,-8.055605,-34.951728,True
1089,9573,-87.14,-78.695,,-92.71,-941.525,,,-98.898,-944.075,1.0,4.0,5.0,-8046619999.99999,-34950590000.0,False
1090,4689,-101.28,-115.0,-100.06,-115.0,-98.615,-96.1,-98.74,-97.474,-115.0,5.0,3.0,2.0,-8.055506,-34.951693,True
1091,4461,,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-92.785,-115.0,5.0,3.0,2.0,-8.055506,-34.951693,True
1092,210,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-85.855,-115.0,5.0,3.0,2.0,-8.055605,-34.951728,True
1093,2487,-115.0,-115.0,-115.0,-115.0,-96.33,,,-78.36,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,True
1094,7103,,,,,-882.125,,-64.44,-66.238,-92.26,5.0,5.0,1.0,-8055530000.0,-3.495541,False
1095,5121,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-87.315,,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,True
1096,7727,,,,-68.71,-860.125,-76.02,,-91.954,-97.255,4.0,1.0,4.0,-0.805345,-3.494874,False
1097,3148,-103.04,-115.0,-98.56,-115.0,,,-99.255,-93.51,-115.0,5.0,3.0,3.0,-8055833999.99999,-34.951362,True
1098,4906,-98.24,-115.0,-99.31,-115.0,-101.29,-96.98,-96.98,-995.725,-115.0,5.0,3.0,2.0,-8.055506,-34.951693,True
1099,3990,-106.07,-115.0,-106.67,,,,,,-115.0,5.0,3.0,2.0,-8.055424,-34.951597,True
1100,1049,,-107.2,-107.01,-108.43,,,-103.475,-100.79,-115.0,5.0,3.0,2.0,-0.805538,-34.951736,True
1101,8761,,,-84.39,,,,,,-945.625,3.0,4.0,2.0,-0.805028,-0.349548,False
1102,6778,,,,-98.32,-918.025,,,,-877.225,6.0,5.0,1.0,-8056610000.0,-3.495524,False
1103,4960,-103.485,-115.0,-102.08,-115.0,-99.675,-101.26,-96.98,-995.725,-115.0,5.0,3.0,2.0,-8.055506,-34.951693,True
1104,3881,-106.07,-115.0,-106.67,,,-93.39,,,-115.0,5.0,3.0,2.0,-8.055424,-34.951597,True
1105,7318,,,-94.65,,-100.225,,,-90.064,-59.52,6.0,6.0,0.0,-0.805521,-3.495789,False
1106,2035,-98.748,-106.79,-98.61,-95.29,-89.535,-90.82,-100.03,-95.91,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True
1107,4866,,-115.0,-99.75,-115.0,-102.805,-99.5,-100.31,-995.725,-115.0,5.0,3.0,2.0,-8.055506,-34.951693,True
1108,9242,,-96.15,,,-875.175,,-91.25,-106.544,-85.27,4.0,7.0,3.0,-0.804844,-3.495961,False
1109,9054,-82.39,,-77.62,-98.22,-100.81,,-89.895,,-96.98,3.0,6.0,2.0,-0.804894,-34957190000.0,False
1110,4698,-101.28,-115.0,-100.06,-115.0,-98.615,-93.73,-98.74,-987.875,-115.0,5.0,3.0,2.0,-8.055506,-34.951693,True
1111,1972,-98.748,-99.67,-98.61,-97.86,-88.725,,-100.03,-92.995,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True
1112,4442,,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-91.41,-115.0,5.0,3.0,2.0,-8.055506,-34.951693,True
1113,2099,-98.748,-106.79,-98.396,-97.99,-89.395,,-100.03,-95.44,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True
1114,1499,,-107.2,,,,,-104.23,-105.125,-115.0,5.0,3.0,2.0,-0.805538,-34.951736,True
1115,1109,,-107.2,-107.01,-108.43,,,-103.065,-100.79,-115.0,5.0,3.0,2.0,-0.805538,-34.951736,True
1116,5795,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-97.965,,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,True
1117,4041,-106.07,-115.0,-106.67,,,-95.5,,,-115.0,5.0,3.0,2.0,-8.055424,-34.951597,True
1118,6157,-103.705,-110.425,,-110.33,-100.17,-98.47,-100.22,-99.57,-115.0,5.0,3.0,2.0,-8.055786,-34.951505,True
1119,652,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,,-93.955,-115.0,5.0,3.0,2.0,-8.055605,-34.951728,True
1120,170,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,,-115.0,5.0,3.0,2.0,-8.055605,-34.951728,True
1121,2732,-115.0,-115.0,-115.0,-115.0,-96.33,,-82.41,,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,True
1122,3034,-103.04,-115.0,-98.56,-115.0,,,-99.255,-92.658,-115.0,5.0,3.0,3.0,-8055833999.99999,-34.951362,True
1123,7974,,-97.33,,-98.85,-982.575,,-90.95,-98.116,-74.04,5.0,7.0,1.0,-0.805224,-3.495978,False
1124,8624,-93.95,,-91.01,-82.0,-89.89,,-92.64,-94.976,-965.925,3.0,2.0,4.0,-0.805071,-3.495053,False
1125,242,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,,-115.0,5.0,3.0,2.0,-8.055605,-34.951728,True
1126,1795,-98.748,-99.67,-98.61,-95.6,-916.975,,-100.03,-95.755,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True
1127,1702,-98.748,-99.67,-98.61,-95.98,-81.925,,-100.03,-95.755,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True
1128,5313,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-86.655,,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,True
1129,6794,,,-92.62,-98.32,-918.025,,-81.495,,-914.275,6.0,5.0,1.0,-8056519999.99999,-0.349551,False
1130,6492,-103.705,-110.425,-107.56,-110.33,-104.38,-106.59,,-102.12,-115.0,5.0,3.0,2.0,-8.055786,-34.951505,True
1131,7383,-87.52,,-90.33,,-88.91,,-89.64,-73.57,-973.075,5.0,4.0,1.0,-8055069999.99999,-3.495365,False
1132,5369,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-95.165,-88.22,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,True
1133,4614,,-115.0,-96.04,-115.0,-98.615,-96.1,-94.42,-92.22,-115.0,5.0,3.0,2.0,-8.055506,-34.951693,True
1134,1498,,-107.2,,-107.06,,,-104.23,-105.125,-115.0,5.0,3.0,2.0,-0.805538,-34.951736,True
1135,2756,-115.0,-115.0,-115.0,-115.0,-96.33,,,,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,True
1136,4395,,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-90.22,-115.0,5.0,3.0,2.0,-8.055506,-34.951693,True
1137,6094,-103.705,-110.425,,-110.33,-100.74,-93.02,-98.33,-99.005,-115.0,5.0,3.0,2.0,-8.055786,-34.951505,True
1138,2178,-98.748,-97.35,-99.592,-100.82,-91.935,,-100.03,-96.85,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True
1139,7720,,-92.72,,-71.96,-92.97,-76.63,,-92.89,-97.255,4.0,1.0,4.0,-0.805349,-3.494869,False
1140,5072,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-87.315,,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,True
1141,4829,,-115.0,-98.49,-115.0,-102.805,-101.13,-100.81,-99.32,-115.0,5.0,3.0,2.0,-8.055506,-34.951693,True
1142,2076,-98.748,-106.79,-98.61,-96.36,-89.395,,-100.03,-95.785,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True
1143,5710,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-93.005,,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,True
1144,3397,-100.83,-115.0,-98.56,-115.0,,,-99.255,-98.118,-115.0,5.0,3.0,3.0,-8055833999.99999,-34.951362,True
1145,9254,,,-91.14,,-964.825,-92.46,-84.17,-106.544,-86.52,3.0,6.0,3.0,-0.804842,-3.495897,False
1146,6367,-103.705,-110.425,,-110.33,-101.715,-105.56,-99.48,-101.46,-115.0,5.0,3.0,2.0,-8.055786,-34.951505,True
1147,705,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,,-93.86,-115.0,5.0,3.0,2.0,-8.055605,-34.951728,True
1148,1872,-98.748,-99.67,-98.61,-100.51,-894.275,-88.77,-100.03,-99.21,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True
1149,5123,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-87.315,,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,True
1150,3182,-103.04,-115.0,-98.56,-115.0,-93.67,-95.83,-99.255,-94.714,-115.0,5.0,3.0,3.0,-8055833999.99999,-34.951362,True
1151,3508,-107.65,-115.0,-98.56,-115.0,-98.46,,-99.255,-99.588,-115.0,5.0,3.0,3.0,-8055833999.99999,-34.951362,True
1152,5836,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-97.965,,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,True
1153,5629,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-91.445,-98.55,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,True
1154,5446,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-98.68,-93.41,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,True
1155,4477,,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-937.375,-115.0,5.0,3.0,2.0,-8.055506,-34.951693,True
1156,9073,-87.4,,,-82.76,-915.525,,-93.45,-97.496,-967.925,2.0,3.0,4.0,-8048860000.0,-3495039000.0,False
1157,7076,,,-93.21,-96.48,-892.275,,-78.07,-66.562,-87.66,5.0,5.0,1.0,-0.805556,-3.495513,False
1158,6501,-103.705,-110.425,,-110.33,-107.18,-106.59,,-102.12,-115.0,5.0,3.0,2.0,-8.055786,-34.951505,True
1159,6143,-103.705,-110.425,,-110.33,-100.74,-98.47,-100.22,-98.065,-115.0,5.0,3.0,2.0,-8.055786,-34.951505,True
1160,9263,-71.59,-91.45,-76.75,-85.14,-909.425,,-88.71,-98.59,-967.175,2.0,4.0,4.0,-0.804841,-3.495261,False
